Year,Show_name,Potential_Gross,Difference,Average_ticket,Seats_Sold,Seats_in_theater,Previews,%cap,diff_cap
10-04-1988,Cats,0,434,40.24,12016,1482,8,101.35,-0.08
10-04-1988,Fences,0,17149,24.87,6886,1276,8,67.46,8.04
10-04-1988,Into the Woods,0,1956,36.02,9335,1282,8,91.02,0.31
10-04-1988,Les Misérables,0,-5260,40,12264,1752,7,100,0
10-04-1988,M. Butterfly,0,13785,26.21,6017,1059,8,71.02,1.82
10-04-1988,Mail,0,19111,15.55,4087,962,0,53.11,18.38
10-04-1988,Me and My Girl,0,42826,42.71,12790,1570,8,101.83,1.28
10-04-1988,Oba Oba,0,-8621,20.19,3771,1102,8,42.77,2.01
10-04-1988,Oh! Calcutta!,0,-7886,14.69,2605,499,10,52.2,17.76
10-04-1988,Sarafina!,0,7684,24.49,8220,1021,8,100.64,-0.06
10-04-1988,Speed-the-Plow,0,0,16.51,1888,1048,0,90.08,0
10-04-1988,Starlight Express,0,19597,37.54,14258,1803,8,98.85,1.33
10-04-1988,The Nerd,0,14397,19.7,3383,565,8,74.85,17.81
10-04-1988,The Phantom of the Opera,0,-5663,40.17,13070,1609,8,101.54,-0.17
17-04-1988,42nd Street,0,-73955,26.06,7250,1583,8,57.25,-24.11
17-04-1988,A Chorus Line,0,-76077,28.85,5984,1472,8,50.82,-25.97
17-04-1988,A Streetcar Named Desire,0,8554,16.89,3929,604,8,81.31,13.88
17-04-1988,A Walk in the Woods,0,-20389,24.45,2840,771,8,46.04,-14.9
17-04-1988,Anything Goes,0,184,39.13,8400,1050,8,100,0.06
17-04-1988,Broadway Bound,0,-7154,20.29,5365,1186,8,56.55,4.67
17-04-1988,Burn This,0,517,24.22,6532,1079,8,75.67,-3.5
17-04-1988,Cabaret,0,-56188,34.87,6634,1621,8,51.16,-18.73
17-04-1988,Cats,0,-43963,37.98,11573,1482,8,97.61,-3.74
17-04-1988,Chess,0,0,41.2,7904,1406,0,80.31,0
17-04-1988,Fences,0,-21946,29.48,5066,1276,8,49.63,-17.83
17-04-1988,Into the Woods,0,-82889,38.44,6590,1282,8,64.26,-26.76
17-04-1988,Les Misérables,0,1266,40.11,12264,1752,7,100,0
17-04-1988,M. Butterfly,0,-10427,20.89,7050,1059,8,83.22,12.2
17-04-1988,Macbeth,0,0,35.24,6636,1653,0,80.29,0
17-04-1988,Mail,0,13051,18.72,4091,962,5,53.16,0.05
17-04-1988,Me and My Girl,0,-80951,39.65,11735,1570,8,93.43,-8.4
17-04-1988,Oba Oba,0,-1138,19.33,3880,1102,8,44.01,1.24
17-04-1988,Oh! Calcutta!,0,6087,14.87,2983,499,10,59.78,7.58
17-04-1988,Sarafina!,0,-8955,23.74,8103,1021,8,99.2,-1.44
17-04-1988,Speed-the-Plow,0,88767,21.25,5643,1048,0,76.92,-13.16
17-04-1988,Starlight Express,0,-127344,34.64,11775,1803,8,81.63,-17.22
17-04-1988,The Phantom of the Opera,0,2548,40.35,13072,1609,8,101.55,0.01
24-04-1988,42nd Street,0,44790,27.33,8552,1583,8,67.53,10.28
24-04-1988,A Chorus Line,0,12288,28.51,6485,1472,8,55.07,4.25
24-04-1988,A Streetcar Named Desire,0,-21444,15.84,2834,604,8,58.65,-22.66
24-04-1988,A Walk in the Woods,0,17983,25.77,3392,711,8,59.63,13.59
24-04-1988,Anything Goes,0,4896,39.71,8400,1050,8,100,0
24-04-1988,Broadway Bound,0,19898,21.5,5991,1186,8,63.14,6.59
24-04-1988,Burn This,0,-63767,18.86,5007,1079,8,58.01,-17.66
24-04-1988,Cabaret,0,24458,31.81,8039,1621,8,61.99,10.83
24-04-1988,Cats,0,18417,38.78,11808,1482,8,99.6,1.99
24-04-1988,Chess,0,-16941,35.92,8594,1406,0,87.32,7.01
24-04-1988,Fences,0,11282,25.93,6193,1276,8,60.67,11.04
24-04-1988,Into the Woods,0,27813,35.76,7863,1282,8,76.67,12.41
24-04-1988,Les Misérables,0,-2003,39.94,12264,1752,7,100,0
24-04-1988,M. Butterfly,0,16089,24.42,6690,1059,8,78.97,-4.25
24-04-1988,Macbeth,0,117036,28.68,12235,1653,5,92.52,12.23
24-04-1988,Mail,0,-11686,15.39,4218,962,8,54.81,1.65
24-04-1988,Me and My Girl,0,38267,40.23,12518,1570,8,99.67,6.24
24-04-1988,Michael Feinstein in Concert,0,0,32.26,4965,700,8,88.66,0
24-04-1988,Oba Oba,0,2222,20.8,3712,1102,8,42.11,-1.9
24-04-1988,Oh! Calcutta!,0,-5012,14.75,2667,499,10,53.45,-6.33
24-04-1988,Romance / Romance,0,0,32.65,1118,499,0,37.34,0
24-04-1988,Sarafina!,0,1936,23.92,8121,1621,8,62.62,-36.58
24-04-1988,Speed-the-Plow,0,-694,22.11,5393,1048,0,73.51,-3.41
24-04-1988,Starlight Express,0,41410,35.98,12487,1803,8,86.57,4.94
24-04-1988,The Phantom of the Opera,0,1678,40.5,13068,1609,8,101.52,-0.03
01-05-1988,42nd Street,0,-11172,28.9,7699,1583,8,60.79,-6.74
01-05-1988,A Chorus Line,0,-17631,27.71,6036,1472,8,51.26,-3.81
01-05-1988,A Streetcar Named Desire,0,852,12.64,3618,604,8,74.88,16.23
01-05-1988,A Walk in the Woods,0,-79,22.59,3866,771,8,62.68,3.05
01-05-1988,Anything Goes,0,-701,39.64,8397,1050,8,99.96,-0.04
01-05-1988,Broadway Bound,0,-19698,21.88,4985,1186,8,52.54,-10.6
01-05-1988,Burn This,0,-18611,18.7,4054,1079,8,46.96,-11.05
01-05-1988,Cabaret,0,-37037,31.71,6897,1621,8,53.18,-8.81
01-05-1988,Carrie,0,0,17.75,4707,1202,0,78.32,0
01-05-1988,Cats,0,-25490,37.44,11552,1482,8,97.44,-2.16
01-05-1988,Chess,0,13281,40.42,7965,1406,4,80.93,-6.39
01-05-1988,Fences,0,-13523,26.13,5629,1276,8,55.14,-5.53
01-05-1988,Into the Woods,0,-11772,34.94,7709,1282,8,75.17,-1.5
01-05-1988,Les Misérables,0,165,39.96,12264,1752,7,100,0
01-05-1988,M. Butterfly,0,3688,26.43,6320,1059,8,74.6,-4.37
01-05-1988,Macbeth,0,24941,31.76,11832,1653,8,89.47,-3.05
01-05-1988,Mail,0,-11597,21.12,2524,962,8,32.8,-22.01
01-05-1988,Me and My Girl,0,-28988,39.5,12015,1570,8,95.66,-4.01
01-05-1988,Michael Feinstein in Concert,0,-3954,33.98,4597,700,7,93.82,5.16
01-05-1988,Oba Oba,0,3082,26.65,3013,1102,8,34.18,-7.93
01-05-1988,Oh! Calcutta!,0,6843,14.91,3097,499,10,62.06,8.61
01-05-1988,Romance / Romance,0,13500,25,2000,499,1,50.1,12.76
01-05-1988,Sarafina!,0,-5946,23.4,8048,1021,8,98.53,35.91
01-05-1988,Speed-the-Plow,0,27207,23.23,6305,1048,0,85.95,12.44
01-05-1988,Starlight Express,0,-32519,34.88,11948,1803,8,82.83,-3.74
01-05-1988,The Phantom of the Opera,0,-9658,39.73,13076,1609,8,101.58,0.06
08-05-1988,42nd Street,0,-3514,27.47,7972,1583,8,62.95,2.16
08-05-1988,A Chorus Line,0,30963,28.97,6842,1472,8,58.1,6.84
08-05-1988,A Streetcar Named Desire,0,-9430,12.25,2964,604,8,61.34,-13.54
08-05-1988,A Walk in the Woods,0,-13512,20.15,3665,771,8,59.42,-3.26
08-05-1988,Anything Goes,0,-570,39.57,8398,1050,8,99.98,0.02
08-05-1988,Broadway Bound,0,26,18.92,5767,1186,8,60.78,8.24
08-05-1988,Burn This,0,7602,19.21,4341,1079,8,50.29,3.33
08-05-1988,Cabaret,0,-4733,31.42,6811,1621,8,52.52,-0.66
08-05-1988,Carrie,0,40013,17.42,7094,1202,0,73.77,-4.55
08-05-1988,Cats,0,18164,38.58,11681,1482,8,98.52,1.08
08-05-1988,Chess,0,41561,38.84,9360,1406,8,83.21,2.28
08-05-1988,Fences,0,3164,27.27,5509,1276,8,53.97,-1.17
08-05-1988,Into the Woods,0,-21073,34.35,7229,1282,8,70.49,-4.68
08-05-1988,Les Misérables,0,1862,40.11,12264,1752,7,100,0
08-05-1988,M. Butterfly,0,-3783,25.63,6371,1059,8,75.2,0.6
08-05-1988,Macbeth,0,-63611,31.25,9991,1653,8,75.55,-13.92
08-05-1988,Mail,0,-14795,18.26,2109,962,8,27.4,-5.4
08-05-1988,Me and My Girl,0,33624,40.71,12483,1570,8,99.39,3.73
08-05-1988,Michael Feinstein in Concert,0,-11702,34.19,4226,700,7,86.24,-7.58
08-05-1988,Oba Oba,0,23830,26.49,3931,1102,8,44.59,10.41
08-05-1988,Oh! Calcutta!,0,-785,14.89,3049,499,10,61.1,-0.96
08-05-1988,Romance / Romance,0,8000,25.22,2300,499,8,57.62,7.52
08-05-1988,Sarafina!,0,4679,23.75,8127,1021,8,99.5,0.97
08-05-1988,Speed-the-Plow,0,-12813,22.81,5860,1048,7,79.88,-6.07
08-05-1988,Starlight Express,0,-10364,34.61,11743,1803,8,81.41,-1.42
08-05-1988,The Phantom of the Opera,0,5504,40.25,13044,1609,8,101.34,-0.24
15-05-1988,42nd Street,0,24805,28.55,8540,1583,8,67.44,4.49
15-05-1988,A Chorus Line,0,-8292,27.6,6881,1472,8,58.43,0.33
15-05-1988,A Streetcar Named Desire,0,-5931,12.32,2466,604,8,51.03,-10.31
15-05-1988,A Walk in the Woods,0,15693,21.24,4215,771,8,68.34,8.92
15-05-1988,Anything Goes,0,-1918,39.33,8400,1050,8,100,0.02
15-05-1988,Broadway Bound,0,816,19.71,5576,1186,8,58.77,-2.01
15-05-1988,Burn This,0,17167,20.89,4814,1079,8,55.77,5.48
15-05-1988,Cabaret,0,10300,35.03,6403,1621,8,49.38,-3.14
15-05-1988,Carrie,0,10684,22.56,5951,1202,5,61.89,-11.88
15-05-1988,Cats,0,5916,38.72,11792,1482,8,99.46,0.94
15-05-1988,Chess,0,12594,38.2,9845,1406,8,87.53,4.32
15-05-1988,Fences,0,-9432,25.2,5589,1276,8,54.75,0.78
15-05-1988,Into the Woods,0,54211,39.01,7755,1282,8,75.61,5.12
15-05-1988,Les Misérables,0,633,40.16,12264,1752,7,100,0
15-05-1988,M. Butterfly,0,34910,25.57,7752,1059,8,91.5,16.3
15-05-1988,Macbeth,0,-11963,30.35,9894,1653,8,74.82,-0.73
15-05-1988,Mail,0,3405,25.59,1638,962,8,21.28,-6.12
15-05-1988,Me and My Girl,0,5610,40.49,12689,1570,8,101.03,1.64
15-05-1988,Michael Feinstein in Concert,0,4437,34,4381,700,7,89.41,3.17
15-05-1988,Oh! Calcutta!,0,5178,10.14,4990,499,10,100,38.9
15-05-1988,Romance / Romance,0,26170,27.98,3008,499,8,75.35,17.73
15-05-1988,Sarafina!,0,-3093,23.28,8160,1021,8,99.9,0.4
15-05-1988,Speed-the-Plow,0,24533,19.69,8034,1048,8,95.83,15.95
15-05-1988,Starlight Express,0,7274,34.73,11909,1803,8,82.56,1.15
15-05-1988,The Phantom of the Opera,0,-2660,40.23,12984,1609,8,100.87,-0.47
22-05-1988,42nd Street,0,10697,27.96,9103,1583,8,71.88,4.44
22-05-1988,A Chorus Line,0,18551,29.32,7112,1472,8,60.39,1.96
22-05-1988,A Streetcar Named Desire,0,9959,13.04,3093,604,8,64.01,12.98
22-05-1988,A Walk in the Woods,0,6681,20.99,4584,771,8,74.32,5.98
22-05-1988,Anything Goes,0,-1007,39.21,8400,1050,8,100,0
22-05-1988,Broadway Bound,0,16325,19.91,6340,1186,8,66.82,8.05
22-05-1988,Burn This,0,12422,21.98,5141,1079,8,59.56,3.79
22-05-1988,Cabaret,0,14278,32.02,7451,1621,8,57.46,8.08
22-05-1988,Cats,0,10129,39.28,11880,1482,8,100.2,0.74
22-05-1988,Chess,0,14993,38.09,10267,1406,8,91.28,3.75
22-05-1988,Fences,0,9618,22.49,6688,1276,8,65.52,10.77
22-05-1988,Into the Woods,0,29873,36.84,9023,1282,8,87.98,12.37
22-05-1988,Les Misérables,0,-815,40.1,12264,1752,7,100,0
22-05-1988,M. Butterfly,0,18050,26.24,8240,1059,8,97.26,5.76
22-05-1988,Macbeth,0,-21068,34.4,8117,1653,8,61.38,-13.44
22-05-1988,Me and My Girl,0,4383,41.28,12554,1570,8,99.95,-1.08
22-05-1988,Michael Feinstein in Concert,0,-68826,30.86,2596,700,7,52.98,-36.43
22-05-1988,Oh! Calcutta!,0,3103,15.1,3555,499,10,71.24,-28.76
22-05-1988,Romance / Romance,0,19263,33.37,3100,499,8,77.66,2.31
22-05-1988,Sarafina!,0,-573,23.25,8146,1021,8,99.73,-0.17
22-05-1988,Speed-the-Plow,0,34376,23,8371,1048,8,99.84,4.01
22-05-1988,Starlight Express,0,17648,34.77,12405,1803,8,86,3.44
22-05-1988,The Phantom of the Opera,0,-511,40.39,12922,1609,8,100.39,-0.48
29-05-1988,42nd Street,0,-21934,26.27,8853,1583,8,69.91,-1.97
29-05-1988,A Chorus Line,0,-17640,28.52,6691,1472,8,56.82,-3.57
29-05-1988,A Walk in the Woods,0,5517,21.85,4656,771,8,75.49,1.17
29-05-1988,Anything Goes,0,11334,40.56,8400,1050,8,100,0
29-05-1988,Broadway Bound,0,-17675,22.65,4794,1186,8,50.53,-16.29
29-05-1988,Burn This,0,-10899,21.95,4652,1079,8,53.89,-5.67
29-05-1988,Cabaret,0,-30243,31.56,6601,1621,8,50.9,-6.56
29-05-1988,Cats,0,-3165,38.91,11913,1482,8,100.48,0.28
29-05-1988,Chess,0,-62096,37.25,8832,1406,8,78.52,-12.76
29-05-1988,Fences,0,-3028,22.61,6521,1276,8,63.88,-1.64
29-05-1988,Into the Woods,0,-15074,34.56,9182,1282,8,89.53,1.55
29-05-1988,Les Misérables,0,6066,40.59,12264,1752,7,100,0
29-05-1988,M. Butterfly,0,9479,26.93,8381,1059,8,98.93,1.67
29-05-1988,Macbeth,0,-58952,29.54,7455,1653,8,56.37,-5.01
29-05-1988,Me and My Girl,0,-20001,40.27,12371,1570,8,98.5,-1.45
29-05-1988,Michael Feinstein in Concert,0,10940,30.68,2968,700,7,60.57,7.59
29-05-1988,Oh! Calcutta!,0,-9217,14.9,2984,499,10,59.8,-11.44
29-05-1988,Romance / Romance,0,-7909,27.62,3459,499,8,86.65,8.99
29-05-1988,Sarafina!,0,6290,23.9,8186,1021,8,100.22,0.49
29-05-1988,Speed-the-Plow,0,26084,26.27,8323,1048,8,99.27,-0.57
29-05-1988,Starlight Express,0,-11061,33.69,12473,1803,8,86.47,0.47
29-05-1988,The Phantom of the Opera,0,2663,43.36,12098,1609,8,93.99,-6.4
05-06-1988,42nd Street,0,-33960,26.73,7429,1583,8,58.66,-11.25
05-06-1988,A Chorus Line,0,-38321,29.32,5203,1472,8,44.18,-12.64
05-06-1988,A Walk in the Woods,0,-15024,20.73,4182,771,8,67.8,-7.69
05-06-1988,Anything Goes,0,-4773,39.99,8400,1050,8,100,0
05-06-1988,Broadway Bound,0,-23760,19.6,4327,1186,8,45.6,-4.93
05-06-1988,Burn This,0,-20211,20.18,4057,1079,8,47,-6.89
05-06-1988,Cabaret,0,-3335,32.19,6368,1621,8,49.11,-1.79
05-06-1988,Cats,0,-19700,38.29,11591,1482,8,97.76,-2.72
05-06-1988,Chess,0,-5157,37.01,8750,1406,8,77.79,-0.73
05-06-1988,Fences,0,-26612,22.24,5432,1276,8,53.21,-10.67
05-06-1988,Into the Woods,0,-28165,34.78,8313,1282,8,81.05,-8.48
